file name,mask name,mask number,class
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,1028,1
Small_images_Masks\218-4_part_12.png,Small_images_Masks\218-4_part_12_seg.npy,462,0
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,454,1
Small_images_Masks\218-5_part_13.png,Small_images_Masks\218-5_part_13_seg.npy,153,0
Small_images_Masks\238-1_part_2.png,Small_images_Masks\238-1_part_2_seg.npy,45,1
Small_images_Masks\238-3_part_15.png,Small_images_Masks\238-3_part_15_seg.npy,143,0
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,495,0
Small_images_Masks\249-3_part_19.png,Small_images_Masks\249-3_part_19_seg.npy,110,0
Small_images_Masks\238-4_part_21.png,Small_images_Masks\238-4_part_21_seg.npy,138,1
Small_images_Masks\218-6_part_20.png,Small_images_Masks\218-6_part_20_seg.npy,352,0
Small_images_Masks\238-2_part_7.png,Small_images_Masks\238-2_part_7_seg.npy,83,1
Small_images_Masks\218-5_part_21.png,Small_images_Masks\218-5_part_21_seg.npy,468,1
Small_images_Masks\218-5_part_8.png,Small_images_Masks\218-5_part_8_seg.npy,915,1
Small_images_Masks\249-2_part_19.png,Small_images_Masks\249-2_part_19_seg.npy,194,0
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,350,1
Small_images_Masks\238-2_part_8.png,Small_images_Masks\238-2_part_8_seg.npy,303,1
Small_images_Masks\238-5_part_6.png,Small_images_Masks\238-5_part_6_seg.npy,64,0
Small_images_Masks\238-6_part_2.png,Small_images_Masks\238-6_part_2_seg.npy,110,0
Small_images_Masks\218-5_part_13.png,Small_images_Masks\218-5_part_13_seg.npy,150,1
Small_images_Masks\218-5_part_21.png,Small_images_Masks\218-5_part_21_seg.npy,252,0
Small_images_Masks\249-2_part_25.png,Small_images_Masks\249-2_part_25_seg.npy,37,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,577,1
Small_images_Masks\249-2_part_1.png,Small_images_Masks\249-2_part_1_seg.npy,217,0
Small_images_Masks\238-1_part_11.png,Small_images_Masks\238-1_part_11_seg.npy,287,0
Small_images_Masks\238-6_part_17.png,Small_images_Masks\238-6_part_17_seg.npy,364,0
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,240,0
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,483,0
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,250,1
Small_images_Masks\259-1_part_12.png,Small_images_Masks\259-1_part_12_seg.npy,211,0
Small_images_Masks\238-4_part_3.png,Small_images_Masks\238-4_part_3_seg.npy,202,1
Small_images_Masks\249-1_part_22.png,Small_images_Masks\249-1_part_22_seg.npy,303,0
Small_images_Masks\249-1_part_12.png,Small_images_Masks\249-1_part_12_seg.npy,206,1
Small_images_Masks\218-5_part_16.png,Small_images_Masks\218-5_part_16_seg.npy,55,1
Small_images_Masks\218-6_part_13.png,Small_images_Masks\218-6_part_13_seg.npy,397,1
Small_images_Masks\238-3_part_10.png,Small_images_Masks\238-3_part_10_seg.npy,426,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,850,0
Small_images_Masks\249-1_part_20.png,Small_images_Masks\249-1_part_20_seg.npy,273,0
Small_images_Masks\238-3_part_5.png,Small_images_Masks\238-3_part_5_seg.npy,101,1
Small_images_Masks\218-6_part_5.png,Small_images_Masks\218-6_part_5_seg.npy,713,1
Small_images_Masks\238-1_part_22.png,Small_images_Masks\238-1_part_22_seg.npy,214,0
Small_images_Masks\238-5_part_1.png,Small_images_Masks\238-5_part_1_seg.npy,3,0
Small_images_Masks\238-2_part_10.png,Small_images_Masks\238-2_part_10_seg.npy,296,0
Small_images_Masks\218-4_part_25.png,Small_images_Masks\218-4_part_25_seg.npy,9,1
Small_images_Masks\238-2_part_13.png,Small_images_Masks\238-2_part_13_seg.npy,374,0
Small_images_Masks\238-2_part_1.png,Small_images_Masks\238-2_part_1_seg.npy,195,0
Small_images_Masks\249-2_part_7.png,Small_images_Masks\249-2_part_7_seg.npy,44,0
Small_images_Masks\238-6_part_6.png,Small_images_Masks\238-6_part_6_seg.npy,269,1
Small_images_Masks\238-2_part_13.png,Small_images_Masks\238-2_part_13_seg.npy,157,0
Small_images_Masks\238-1_part_2.png,Small_images_Masks\238-1_part_2_seg.npy,410,0
Small_images_Masks\218-6_part_23.png,Small_images_Masks\218-6_part_23_seg.npy,655,0
Small_images_Masks\238-4_part_23.png,Small_images_Masks\238-4_part_23_seg.npy,213,1
Small_images_Masks\218-5_part_2.png,Small_images_Masks\218-5_part_2_seg.npy,559,1
Small_images_Masks\218-4_part_21.png,Small_images_Masks\218-4_part_21_seg.npy,813,1
Small_images_Masks\218-6_part_20.png,Small_images_Masks\218-6_part_20_seg.npy,591,0
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,216,0
Small_images_Masks\238-1_part_15.png,Small_images_Masks\238-1_part_15_seg.npy,615,0
Small_images_Masks\238-2_part_1.png,Small_images_Masks\238-2_part_1_seg.npy,169,1
Small_images_Masks\238-1_part_1.png,Small_images_Masks\238-1_part_1_seg.npy,230,1
Small_images_Masks\249-3_part_1.png,Small_images_Masks\249-3_part_1_seg.npy,75,0
Small_images_Masks\238-2_part_8.png,Small_images_Masks\238-2_part_8_seg.npy,275,1
Small_images_Masks\259-1_part_10.png,Small_images_Masks\259-1_part_10_seg.npy,451,1
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,770,1
Small_images_Masks\218-6_part_18.png,Small_images_Masks\218-6_part_18_seg.npy,384,1
Small_images_Masks\218-4_part_21.png,Small_images_Masks\218-4_part_21_seg.npy,584,0
Small_images_Masks\259-1_part_4.png,Small_images_Masks\259-1_part_4_seg.npy,48,0
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,769,1
Small_images_Masks\218-6_part_19.png,Small_images_Masks\218-6_part_19_seg.npy,413,0
Small_images_Masks\238-2_part_2.png,Small_images_Masks\238-2_part_2_seg.npy,217,1
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,174,1
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,34,1
Small_images_Masks\238-2_part_4.png,Small_images_Masks\238-2_part_4_seg.npy,321,1
Small_images_Masks\218-6_part_16.png,Small_images_Masks\218-6_part_16_seg.npy,403,0
Small_images_Masks\238-1_part_20.png,Small_images_Masks\238-1_part_20_seg.npy,331,0
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,604,1
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,96,1
Small_images_Masks\238-6_part_11.png,Small_images_Masks\238-6_part_11_seg.npy,172,0
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,274,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,328,0
Small_images_Masks\259-1_part_14.png,Small_images_Masks\259-1_part_14_seg.npy,275,0
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,172,1
Small_images_Masks\259-1_part_12.png,Small_images_Masks\259-1_part_12_seg.npy,128,0
Small_images_Masks\238-2_part_2.png,Small_images_Masks\238-2_part_2_seg.npy,207,0
Small_images_Masks\218-6_part_15.png,Small_images_Masks\218-6_part_15_seg.npy,290,1
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,436,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,312,1
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,102,0
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,353,1
Small_images_Masks\218-5_part_13.png,Small_images_Masks\218-5_part_13_seg.npy,595,0
Small_images_Masks\238-2_part_3.png,Small_images_Masks\238-2_part_3_seg.npy,16,0
Small_images_Masks\218-6_part_24.png,Small_images_Masks\218-6_part_24_seg.npy,622,0
Small_images_Masks\218-5_part_17.png,Small_images_Masks\218-5_part_17_seg.npy,277,0
Small_images_Masks\238-1_part_19.png,Small_images_Masks\238-1_part_19_seg.npy,80,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,2,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,209,1
Small_images_Masks\238-1_part_15.png,Small_images_Masks\238-1_part_15_seg.npy,63,1
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,732,1
Small_images_Masks\259-1_part_13.png,Small_images_Masks\259-1_part_13_seg.npy,44,0
Small_images_Masks\238-6_part_6.png,Small_images_Masks\238-6_part_6_seg.npy,129,0
Small_images_Masks\218-4_part_24.png,Small_images_Masks\218-4_part_24_seg.npy,204,1
Small_images_Masks\218-5_part_3.png,Small_images_Masks\218-5_part_3_seg.npy,154,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,272,1
Small_images_Masks\218-4_part_16.png,Small_images_Masks\218-4_part_16_seg.npy,340,0
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,1,1
Small_images_Masks\218-5_part_8.png,Small_images_Masks\218-5_part_8_seg.npy,421,1
Small_images_Masks\218-4_part_14.png,Small_images_Masks\218-4_part_14_seg.npy,3,0
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,170,1
Small_images_Masks\218-5_part_25.png,Small_images_Masks\218-5_part_25_seg.npy,447,0
Small_images_Masks\218-5_part_23.png,Small_images_Masks\218-5_part_23_seg.npy,267,1
Small_images_Masks\259-1_part_14.png,Small_images_Masks\259-1_part_14_seg.npy,316,1
Small_images_Masks\249-3_part_13.png,Small_images_Masks\249-3_part_13_seg.npy,64,0
Small_images_Masks\218-5_part_16.png,Small_images_Masks\218-5_part_16_seg.npy,704,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,322,0
Small_images_Masks\259-1_part_23.png,Small_images_Masks\259-1_part_23_seg.npy,92,0
Small_images_Masks\238-2_part_10.png,Small_images_Masks\238-2_part_10_seg.npy,97,1
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,694,1
Small_images_Masks\218-6_part_18.png,Small_images_Masks\218-6_part_18_seg.npy,371,1
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,752,0
Small_images_Masks\259-1_part_21.png,Small_images_Masks\259-1_part_21_seg.npy,131,0
Small_images_Masks\218-6_part_23.png,Small_images_Masks\218-6_part_23_seg.npy,380,1
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,73,1
Small_images_Masks\218-4_part_25.png,Small_images_Masks\218-4_part_25_seg.npy,389,1
Small_images_Masks\249-3_part_13.png,Small_images_Masks\249-3_part_13_seg.npy,179,0
Small_images_Masks\259-1_part_21.png,Small_images_Masks\259-1_part_21_seg.npy,38,0
Small_images_Masks\259-1_part_9.png,Small_images_Masks\259-1_part_9_seg.npy,426,1
Small_images_Masks\238-1_part_1.png,Small_images_Masks\238-1_part_1_seg.npy,265,0
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,429,1
Small_images_Masks\218-5_part_25.png,Small_images_Masks\218-5_part_25_seg.npy,502,0
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,489,1
Small_images_Masks\238-3_part_5.png,Small_images_Masks\238-3_part_5_seg.npy,566,0
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,111,1
Small_images_Masks\218-6_part_10.png,Small_images_Masks\218-6_part_10_seg.npy,637,0
Small_images_Masks\238-6_part_5.png,Small_images_Masks\238-6_part_5_seg.npy,224,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,191,0
Small_images_Masks\259-1_part_10.png,Small_images_Masks\259-1_part_10_seg.npy,124,0
Small_images_Masks\238-1_part_25.png,Small_images_Masks\238-1_part_25_seg.npy,265,0
Small_images_Masks\218-6_part_5.png,Small_images_Masks\218-6_part_5_seg.npy,305,1
Small_images_Masks\218-6_part_10.png,Small_images_Masks\218-6_part_10_seg.npy,121,1
Small_images_Masks\218-6_part_21.png,Small_images_Masks\218-6_part_21_seg.npy,193,1
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,958,0
Small_images_Masks\218-6_part_3.png,Small_images_Masks\218-6_part_3_seg.npy,251,1
Small_images_Masks\218-5_part_25.png,Small_images_Masks\218-5_part_25_seg.npy,338,0
Small_images_Masks\218-6_part_13.png,Small_images_Masks\218-6_part_13_seg.npy,98,1
Small_images_Masks\249-3_part_16.png,Small_images_Masks\249-3_part_16_seg.npy,43,0
Small_images_Masks\238-1_part_15.png,Small_images_Masks\238-1_part_15_seg.npy,492,1
Small_images_Masks\238-2_part_8.png,Small_images_Masks\238-2_part_8_seg.npy,489,0
Small_images_Masks\249-2_part_7.png,Small_images_Masks\249-2_part_7_seg.npy,170,0
Small_images_Masks\218-6_part_8.png,Small_images_Masks\218-6_part_8_seg.npy,825,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,274,0
Small_images_Masks\238-1_part_24.png,Small_images_Masks\238-1_part_24_seg.npy,196,0
Small_images_Masks\238-6_part_7.png,Small_images_Masks\238-6_part_7_seg.npy,155,0
Small_images_Masks\218-6_part_13.png,Small_images_Masks\218-6_part_13_seg.npy,643,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,423,0
Small_images_Masks\249-1_part_3.png,Small_images_Masks\249-1_part_3_seg.npy,99,0
Small_images_Masks\218-5_part_25.png,Small_images_Masks\218-5_part_25_seg.npy,262,1
Small_images_Masks\218-6_part_11.png,Small_images_Masks\218-6_part_11_seg.npy,108,0
Small_images_Masks\238-2_part_7.png,Small_images_Masks\238-2_part_7_seg.npy,262,1
Small_images_Masks\238-3_part_5.png,Small_images_Masks\238-3_part_5_seg.npy,570,0
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,98,0
Small_images_Masks\218-6_part_11.png,Small_images_Masks\218-6_part_11_seg.npy,424,1
Small_images_Masks\238-1_part_6.png,Small_images_Masks\238-1_part_6_seg.npy,348,1
Small_images_Masks\218-5_part_23.png,Small_images_Masks\218-5_part_23_seg.npy,215,1
Small_images_Masks\238-3_part_16.png,Small_images_Masks\238-3_part_16_seg.npy,47,0
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,30,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,126,1
Small_images_Masks\218-4_part_25.png,Small_images_Masks\218-4_part_25_seg.npy,229,1
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,780,1
Small_images_Masks\238-1_part_16.png,Small_images_Masks\238-1_part_16_seg.npy,165,1
Small_images_Masks\218-6_part_8.png,Small_images_Masks\218-6_part_8_seg.npy,275,1
Small_images_Masks\238-5_part_6.png,Small_images_Masks\238-5_part_6_seg.npy,120,0
Small_images_Masks\218-5_part_23.png,Small_images_Masks\218-5_part_23_seg.npy,2,0
Small_images_Masks\218-5_part_10.png,Small_images_Masks\218-5_part_10_seg.npy,105,1
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,242,1
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,713,0
Small_images_Masks\218-5_part_19.png,Small_images_Masks\218-5_part_19_seg.npy,172,0
Small_images_Masks\218-5_part_16.png,Small_images_Masks\218-5_part_16_seg.npy,376,0
Small_images_Masks\218-5_part_3.png,Small_images_Masks\218-5_part_3_seg.npy,178,1
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,20,1
Small_images_Masks\238-2_part_1.png,Small_images_Masks\238-2_part_1_seg.npy,29,0
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,474,1
Small_images_Masks\238-2_part_8.png,Small_images_Masks\238-2_part_8_seg.npy,52,0
Small_images_Masks\249-1_part_3.png,Small_images_Masks\249-1_part_3_seg.npy,251,0
Small_images_Masks\238-2_part_13.png,Small_images_Masks\238-2_part_13_seg.npy,21,1
Small_images_Masks\249-3_part_1.png,Small_images_Masks\249-3_part_1_seg.npy,88,0
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,359,1
Small_images_Masks\238-3_part_16.png,Small_images_Masks\238-3_part_16_seg.npy,123,0
Small_images_Masks\238-1_part_4.png,Small_images_Masks\238-1_part_4_seg.npy,129,0
Small_images_Masks\238-6_part_15.png,Small_images_Masks\238-6_part_15_seg.npy,284,0
Small_images_Masks\249-1_part_17.png,Small_images_Masks\249-1_part_17_seg.npy,128,0
Small_images_Masks\238-2_part_25.png,Small_images_Masks\238-2_part_25_seg.npy,291,0
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,640,1
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,792,0
Small_images_Masks\218-4_part_16.png,Small_images_Masks\218-4_part_16_seg.npy,500,1
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,114,1
Small_images_Masks\218-6_part_11.png,Small_images_Masks\218-6_part_11_seg.npy,64,0
Small_images_Masks\238-6_part_2.png,Small_images_Masks\238-6_part_2_seg.npy,7,0
Small_images_Masks\238-2_part_3.png,Small_images_Masks\238-2_part_3_seg.npy,412,0
Small_images_Masks\238-1_part_19.png,Small_images_Masks\238-1_part_19_seg.npy,461,0
Small_images_Masks\259-1_part_4.png,Small_images_Masks\259-1_part_4_seg.npy,77,0
Small_images_Masks\249-3_part_13.png,Small_images_Masks\249-3_part_13_seg.npy,288,0
Small_images_Masks\218-5_part_17.png,Small_images_Masks\218-5_part_17_seg.npy,299,0
Small_images_Masks\238-3_part_10.png,Small_images_Masks\238-3_part_10_seg.npy,307,0
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,753,1
Small_images_Masks\218-6_part_18.png,Small_images_Masks\218-6_part_18_seg.npy,105,1
Small_images_Masks\249-2_part_11.png,Small_images_Masks\249-2_part_11_seg.npy,65,0
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,735,1
Small_images_Masks\259-1_part_10.png,Small_images_Masks\259-1_part_10_seg.npy,307,1
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,268,0
Small_images_Masks\238-3_part_22.png,Small_images_Masks\238-3_part_22_seg.npy,178,0
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,341,1
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,28,1
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,803,0
Small_images_Masks\218-6_part_21.png,Small_images_Masks\218-6_part_21_seg.npy,517,0
Small_images_Masks\218-5_part_15.png,Small_images_Masks\218-5_part_15_seg.npy,407,1
Small_images_Masks\218-6_part_3.png,Small_images_Masks\218-6_part_3_seg.npy,195,1
Small_images_Masks\259-1_part_6.png,Small_images_Masks\259-1_part_6_seg.npy,221,1
Small_images_Masks\238-4_part_21.png,Small_images_Masks\238-4_part_21_seg.npy,169,0
Small_images_Masks\238-2_part_13.png,Small_images_Masks\238-2_part_13_seg.npy,324,1
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,502,1
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,210,1
Small_images_Masks\218-5_part_18.png,Small_images_Masks\218-5_part_18_seg.npy,60,0
Small_images_Masks\218-6_part_22.png,Small_images_Masks\218-6_part_22_seg.npy,92,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,597,1
Small_images_Masks\238-3_part_5.png,Small_images_Masks\238-3_part_5_seg.npy,639,1
Small_images_Masks\249-2_part_20.png,Small_images_Masks\249-2_part_20_seg.npy,47,0
Small_images_Masks\238-2_part_8.png,Small_images_Masks\238-2_part_8_seg.npy,291,1
Small_images_Masks\218-4_part_21.png,Small_images_Masks\218-4_part_21_seg.npy,679,1
Small_images_Masks\249-1_part_2.png,Small_images_Masks\249-1_part_2_seg.npy,91,0
Small_images_Masks\238-4_part_22.png,Small_images_Masks\238-4_part_22_seg.npy,35,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,318,1
Small_images_Masks\238-3_part_15.png,Small_images_Masks\238-3_part_15_seg.npy,2,0
Small_images_Masks\238-1_part_21.png,Small_images_Masks\238-1_part_21_seg.npy,26,0
Small_images_Masks\218-4_part_8.png,Small_images_Masks\218-4_part_8_seg.npy,193,1
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,267,1
